X,Y,X,Y,id,gridarea,buildingfootprintarea,percentbuilt,join_Point_X,join_Point_Y,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley
20965.432127441,30629.9381886664,103.77011,1.29328,"418",399.99951,102.97175,25.74297,103.77026,1.29350,0.00000,18.77039,Zone 4,,Temparea,Valley
20965.4316317775,30610.0347050347,103.77011,1.29310,"419",399.99951,27.77598,6.94400,103.76986,1.29321,7.42750,17.36986,Zone 4,,Temparea,Valley
20965.4311361831,30590.1312214314,103.77011,1.29292,"420",399.99951,255.36071,63.84026,103.77016,1.29290,0.00000,16.32075,Zone 4,,Temparea,Valley
20985.4655665946,30669.7446576766,103.77029,1.29364,"489",399.99951,207.79286,51.94828,103.77026,1.29350,0.00000,21.34194,Zone 4,,Temparea,Valley
20985.4650722048,30649.8411740575,103.77029,1.29346,"490",399.99951,240.99066,60.24774,103.77026,1.29350,0.00000,20.58586,Zone 4,,Temparea,Valley
20985.4645778838,30629.9376904668,103.77029,1.29328,"491",399.99951,120.48844,30.12215,103.77041,1.29324,2.37779,19.75663,Zone 4,,Temparea,Valley
20985.4640836316,30610.0342069044,103.77029,1.29310,"492",399.99951,219.77454,54.94370,103.77041,1.29324,0.00000,18.57963,Zone 4,,Temparea,Valley
20985.4635894481,30590.1307233704,103.77029,1.29292,"493",399.99951,251.38935,62.84741,103.77016,1.29290,0.00000,16.58103,Zone 4,,Temparea,Valley
21005.497028257,30629.9371936876,103.77047,1.29328,"564",399.99952,253.38903,63.34733,103.77041,1.29324,0.00000,20.17835,Zone 4,,Temparea,Valley
21005.4965354159,30610.0337101943,103.77047,1.29310,"565",399.99952,41.48695,10.37175,103.77081,1.29301,8.95919,20.42531,Zone 4,,Temparea,Valley
21005.4960426435,30590.1302267294,103.77047,1.29292,"566",399.99952,71.84861,17.96217,103.77081,1.29301,6.66074,18.45953,Zone 4,,Temparea,Valley
21025.5294785607,30629.9366983288,103.77065,1.29328,"637",399.99952,82.62981,20.65748,103.77041,1.29324,0.77110,22.21018,Zone 4,,Temparea,Valley
21005.4955499396,30570.2267432927,103.77047,1.29274,"567",399.99952,264.39313,66.09836,103.77056,1.29264,0.00000,17.26607,Zone 4,,Temparea,Valley
21025.5289871309,30610.0332149044,103.77065,1.29310,"638",399.99952,154.30087,38.57526,103.77081,1.29301,1.85287,22.45303,Zone 4,,Temparea,Valley
21025.5284957694,30590.1297315084,103.77065,1.29292,"639",399.99952,97.48055,24.37017,103.77081,1.29301,4.53778,20.47231,Zone 4,,Temparea,Valley
21025.5280044763,30570.2262481406,103.77065,1.29274,"640",399.99952,28.05929,7.01483,103.77056,1.29264,8.62677,18.21473,Zone 4,,Temparea,Valley
21025.5275132516,30550.3227648012,103.77065,1.29256,"641",399.99952,241.81941,60.45493,103.77056,1.29264,0.00000,17.41126,Zone 4,,Temparea,Valley
21045.5614387766,30610.0327210348,103.77083,1.29310,"711",399.99952,243.86850,60.96720,103.77081,1.29301,0.00000,23.01973,Zone 4,,Temparea,Valley
21045.5609488261,30590.1292377074,103.77083,1.29292,"712",399.99952,154.15757,38.53944,103.77081,1.29301,0.34582,21.86141,Zone 4,,Temparea,Valley
21045.5604589438,30570.2257544084,103.77083,1.29274,"713",399.99952,137.94068,34.48521,103.77097,1.29263,2.32377,20.07594,Zone 4,,Temparea,Valley
21065.5934018137,30590.1287453265,103.77101,1.29292,"785",399.99952,184.31296,46.07830,103.77081,1.29301,0.00000,22.61240,Zone 4,,Temparea,Valley
21065.5929133422,30570.225262096,103.77101,1.29274,"786",399.99952,179.20850,44.80218,103.77097,1.29263,0.00000,20.73332,Zone 4,,Temparea,Valley
21065.5924249387,30550.3217788938,103.77101,1.29256,"787",399.99952,205.66901,51.41731,103.77097,1.29263,0.00000,19.73265,Zone 4,,Temparea,Valley
21085.6258547325,30590.1282543656,103.77119,1.29292,"858",399.99953,93.57747,23.39439,103.77134,1.29272,1.97865,23.44102,Zone 4,,Temparea,Valley
21085.6253676718,30570.2247712034,103.77119,1.29274,"859",399.99953,271.36331,67.84091,103.77134,1.29272,0.00000,21.94510,Zone 4,,Temparea,Valley
21085.6248806788,30550.3212880695,103.77119,1.29256,"860",399.99953,191.54949,47.88743,103.77097,1.29263,1.10014,20.95464,Zone 4,,Temparea,Valley
21105.6583075826,30590.1277648248,103.77137,1.29292,"931",399.99953,190.19402,47.54856,103.77134,1.29272,0.00000,24.62062,Zone 4,,Temparea,Valley
21105.6578219327,30570.2242817306,103.77137,1.29274,"932",399.99953,391.75504,97.93888,103.77134,1.29272,0.00000,23.71653,Zone 4,,Temparea,Valley
21105.6573363504,30550.3207986648,103.77137,1.29256,"933",399.99953,306.48464,76.62125,103.77134,1.29272,0.00000,22.46565,Zone 4,,Temparea,Valley
21125.6902761252,30570.2237936777,103.77155,1.29274,"1005",399.99953,183.08166,45.77047,103.77134,1.29272,0.00000,24.38879,Zone 4,,Temparea,Valley
21145.7227302494,30570.2233070446,103.77173,1.29274,"1078",399.99953,271.21753,67.80446,103.77182,1.29265,0.00000,24.80295,Zone 4,,Temparea,Valley
21165.754702955,30550.3193389687,103.77191,1.29256,"1152",399.99954,234.92881,58.73227,103.77182,1.29265,0.00000,24.79142,Zone 4,,Temparea,Valley
21205.8200922145,30570.2218556643,103.77227,1.29274,"1297",399.99954,184.08731,46.02188,103.77224,1.29264,0.00000,28.10616,Zone 4,,Temparea,Valley
21205.8196136852,30550.3183729361,103.77227,1.29256,"1298",399.99954,187.73453,46.93369,103.77224,1.29264,0.00000,26.43015,Zone 4,,Temparea,Valley
21406.1418421731,30450.7962180364,103.77407,1.29166,"2033",399.99957,188.07935,47.01989,103.77438,1.29177,0.00000,15.19220,Zone 4,,Temparea,Valley
21426.1747665138,30470.699233532,103.77425,1.29184,"2105",399.99957,303.77503,75.94384,103.77438,1.29177,0.00000,15.25769,Zone 4,,Temparea,Valley
21426.1743038233,30450.7957516706,103.77425,1.29166,"2106",399.99957,128.02224,32.00559,103.77438,1.29177,3.16416,15.27896,Zone 4,,Temparea,Valley
21446.2072266892,30470.6987685201,103.77443,1.29184,"2178",399.99957,397.31805,99.32962,103.77438,1.29177,0.00000,15.32228,Zone 4,,Temparea,Valley
21446.2067654082,30450.7952867235,103.77443,1.29166,"2179",399.99957,170.35536,42.58889,103.77438,1.29177,0.00000,15.49767,Zone 4,,Temparea,Valley
21446.2062785703,30429.7860559688,103.77443,1.29147,"2180",399.99957,123.58164,30.89544,103.77438,1.29177,0.73588,15.20072,Zone 4,,Temparea,Valley
21466.2396867994,30470.6983049271,103.77461,1.29184,"2251",399.99958,245.62077,61.40526,103.77438,1.29177,0.00000,17.99043,Zone 4,,Temparea,Valley
21466.2392269281,30450.794823195,103.77461,1.29166,"2252",399.99958,137.64271,34.41071,103.77438,1.29177,2.61981,16.41930,Zone 4,,Temparea,Valley
21466.2387415779,30429.7855925085,103.77461,1.29147,"2253",399.99958,227.13036,56.78265,103.77485,1.29151,0.00000,16.00837,Zone 4,,Temparea,Valley
21486.2716883831,30450.7943610852,103.77479,1.29166,"2325",399.99958,139.62174,34.90547,103.77438,1.29177,4.14454,18.73796,Zone 4,,Temparea,Valley
21486.2712045206,30429.7851304666,103.77479,1.29147,"2326",399.99958,164.77366,41.19346,103.77485,1.29151,0.00000,16.64481,Zone 4,,Temparea,Valley
21505.1912352532,30450.7939259507,103.77496,1.29166,"2398",399.99958,250.16078,62.54026,103.77485,1.29151,0.21123,20.02752,Zone 4,,Temparea,Valley
21505.1907527958,30429.7846953961,103.77496,1.29147,"2399",399.99958,150.38160,37.59544,103.77485,1.29151,0.82075,17.30862,Zone 4,,Temparea,Valley
21505.1902957963,30409.8812138471,103.77496,1.29129,"2400",399.99958,183.34561,45.83645,103.77485,1.29151,0.00000,16.42135,Zone 4,,Temparea,Valley
21525.2236965826,30450.7934665993,103.77514,1.29166,"2471",399.99958,85.35871,21.33970,103.77485,1.29151,2.72166,21.79224,Zone 4,,Temparea,Valley
21525.2232156129,30429.7842361122,103.77514,1.29147,"2472",399.99958,73.61986,18.40498,103.77532,1.29157,3.36242,18.80044,Zone 4,,Temparea,Valley
21525.2227600226,30409.8807546272,103.77514,1.29129,"2473",399.99958,223.14120,55.78536,103.77518,1.29127,0.00000,17.11922,Zone 4,,Temparea,Valley
21545.2556783672,30429.7837782468,103.77532,1.29147,"2545",399.99959,95.98803,23.99703,103.77532,1.29157,5.79737,21.67212,Zone 4,,Temparea,Valley
21545.2552241861,30409.8802968256,103.77532,1.29129,"2546",399.99959,86.30701,21.57677,103.77518,1.29127,0.44252,18.52142,Zone 4,,Temparea,Valley
21545.2547700683,30389.9768154326,103.77532,1.29111,"2547",399.99959,155.77285,38.94325,103.77542,1.29115,0.00000,16.54229,Zone 4,,Temparea,Valley
21565.2881410559,30429.7833217999,103.77550,1.29147,"2618",399.99959,232.37778,58.09450,103.77585,1.29136,0.00000,24.11645,Zone 4,,Temparea,Valley
21565.287688284,30409.8798404422,103.77550,1.29129,"2619",399.99959,146.06081,36.51524,103.77552,1.29128,1.05696,21.99639,Zone 4,,Temparea,Valley
21565.2872355753,30389.9763591128,103.77550,1.29111,"2620",399.99959,170.46118,42.61534,103.77542,1.29115,0.00000,17.58593,Zone 4,,Temparea,Valley
21585.3206036808,30429.7828667714,103.77568,1.29147,"2691",399.99959,168.83643,42.20915,103.77585,1.29136,2.58154,26.38759,Zone 4,,Temparea,Valley
21585.3201523181,30409.8793854771,103.77568,1.29129,"2692",399.99959,183.26836,45.81714,103.77585,1.29136,0.69955,24.61503,Zone 4,,Temparea,Valley
21585.3197010183,30389.975904211,103.77568,1.29111,"2693",399.99959,261.38830,65.34714,103.77585,1.29103,0.00000,19.57069,Zone 4,,Temparea,Valley
21605.353066242,30429.7824131613,103.77586,1.29147,"2764",399.99959,215.29658,53.82420,103.77585,1.29136,0.00000,26.60227,Zone 4,,Temparea,Valley
21605.3526162885,30409.8789319302,103.77586,1.29129,"2765",399.99960,339.39834,84.84967,103.77585,1.29136,0.00000,25.87425,Zone 4,,Temparea,Valley
21605.3521663977,30389.9754507273,103.77586,1.29111,"2766",399.99960,100.01175,25.00296,103.77585,1.29103,2.31253,21.21500,Zone 4,,Temparea,Valley
21625.3850801954,30409.8784798015,103.77604,1.29129,"2838",399.99960,346.39217,86.59813,103.77585,1.29136,0.00000,25.76361,Zone 4,,Temparea,Valley
21625.3846317136,30389.9749986616,103.77604,1.29111,"2839",399.99960,98.07672,24.51920,103.77585,1.29103,2.56154,23.92239,Zone 4,,Temparea,Valley
21625.3841832944,30370.0715175501,103.77604,1.29093,"2840",399.99960,201.02121,50.25535,103.77585,1.29103,0.00000,18.98883,Zone 4,,Temparea,Valley
21925.8793529215,30750.4425339689,103.77874,1.29437,"3916",399.99963,6.22137,1.55534,103.77876,1.29425,8.90622,70.80483,Zone 2,Vegetated Ridge,,Valley
21945.9122187123,30770.3455841804,103.77892,1.29455,"3988",399.99964,61.47098,15.36776,103.77896,1.29463,4.33403,75.18161,Zone 2,Vegetated Ridge,,Valley
22126.2016443878,30649.8151441621,103.78054,1.29346,"4651",399.99966,56.08974,14.02245,103.78065,1.29324,3.53356,64.13518,Zone 2,Vegetated Ridge,,Valley
21905.8469140833,30750.4429658509,103.77856,1.29437,"3843",399.99963,,,103.77860,1.29458,13.37222,71.73789,Zone 2,Vegetated Ridge,,Valley
22186.2977512066,30590.10346126,103.78108,1.29292,"4873",399.99967,,,103.78110,1.29313,11.10047,60.19453,Zone 2,Vegetated Ridge,,Valley
21525.2374466701,31050.1094232642,103.77514,1.29708,"2441",399.99958,66.51965,16.62993,103.77514,1.29718,6.32907,76.52935,Zone 2,Vegetated Ridge,,Valley
21565.3054943015,31190.5386304933,103.77550,1.29835,"2580",399.99959,56.54839,14.13711,103.77546,1.29852,6.24384,36.76728,Zone 2,Vegetated Ridge,,Valley
21645.4333057245,31109.8171316528,103.77622,1.29762,"2876",399.99960,141.15075,35.28772,103.77625,1.29772,1.27010,33.49850,Zone 2,Vegetated Ridge,,Valley
21685.4976874402,31089.9127481424,103.77658,1.29744,"3023",399.99961,35.02006,8.75502,0.00000,0.00000,8.07518,32.93437,Zone 2,Vegetated Ridge,,Valley
21685.4972410698,31070.0092662215,103.77658,1.29726,"3024",399.99961,235.64613,58.91159,0.00000,0.00000,0.39499,34.68967,Zone 2,Vegetated Ridge,,Valley
21665.4652719817,31089.913198148,103.77640,1.29744,"2950",399.99960,,,0.00000,0.00000,12.25611,33.57720,Zone 2,Vegetated Ridge,,Valley
22086.1401130232,30810.149570952,103.78018,1.29491,"4497",399.99965,139.47373,34.86846,103.78023,1.29511,1.81555,51.04502,Zone 3,Vegetated Ridge,,Valley
21665.4553854318,30649.8251031452,103.77640,1.29346,"2972",399.99960,224.14710,56.03683,0.00000,0.00000,0.00000,35.72138,Zone 2,Vegetated Ridge,,Valley
21665.4549390192,30629.9216217894,103.77640,1.29328,"2973",399.99960,362.19942,90.54995,0.00000,0.00000,0.00000,36.13431,Zone 2,Vegetated Ridge,,Valley
21665.4544926687,30610.0181404619,103.77640,1.29310,"2974",399.99960,399.99960,100.00000,0.00000,0.00000,0.00000,36.48130,Zone 2,Vegetated Ridge,,Valley
21665.4540463803,30590.1146591628,103.77640,1.29292,"2975",399.99960,371.09751,92.77447,0.00000,0.00000,0.00000,36.69550,Zone 2,Vegetated Ridge,,Valley
21685.4878321475,30649.8246545191,103.77658,1.29346,"3045",399.99961,343.78000,85.94508,0.00000,0.00000,0.00000,36.33558,Zone 2,Vegetated Ridge,,Valley
21685.4873871463,30629.9211732257,103.77658,1.29328,"3046",399.99960,399.99960,100.00000,0.00000,0.00000,0.00000,36.40662,Zone 2,Vegetated Ridge,,Valley
21685.486942207,30610.0176919606,103.77658,1.29310,"3047",399.99961,399.99961,100.00000,0.00000,0.00000,0.00000,36.57918,Zone 2,Vegetated Ridge,,Valley
21685.4864973296,30590.1142107239,103.77658,1.29292,"3048",399.99961,399.99961,100.00000,0.00000,0.00000,0.00000,36.72822,Zone 2,Vegetated Ridge,,Valley
21705.5198352108,30629.9207260824,103.77676,1.29328,"3119",399.99961,399.99961,100.00000,0.00000,0.00000,0.00000,36.78522,Zone 2,Vegetated Ridge,,Valley
21705.5193916827,30610.0172448795,103.77676,1.29310,"3120",399.99961,399.99961,100.00000,0.00000,0.00000,0.00000,36.83933,Zone 2,Vegetated Ridge,,Valley
21705.5189482163,30590.113763705,103.77676,1.29292,"3121",399.99961,399.99961,100.00000,0.00000,0.00000,0.00000,36.95576,Zone 2,Vegetated Ridge,,Valley
21705.5185048116,30570.2102825588,103.77676,1.29274,"3122",399.99961,320.70045,80.17519,0.00000,0.00000,0.00000,37.11721,Zone 2,Vegetated Ridge,,Valley
21705.5180614687,30550.3068014409,103.77676,1.29256,"3123",399.99961,0.05716,0.01429,0.00000,0.00000,12.88638,37.38272,Zone 2,Vegetated Ridge,,Valley
21705.5176181874,30530.4033203513,103.77676,1.29238,"3124",399.99961,102.93662,25.73418,103.77656,1.29214,4.55696,37.71078,Zone 2,Vegetated Ridge,,Valley
21725.5522832127,30629.9202803595,103.77694,1.29328,"3192",399.99961,399.99961,100.00000,0.00000,0.00000,0.00000,37.15049,Zone 2,Vegetated Ridge,,Valley
21725.5518410958,30610.0167992187,103.77694,1.29310,"3193",399.99961,399.99961,100.00000,0.00000,0.00000,0.00000,37.14289,Zone 2,Vegetated Ridge,,Valley
21725.5513990404,30590.1133181061,103.77694,1.29292,"3194",399.99961,399.99961,100.00000,0.00000,0.00000,0.00000,37.24623,Zone 2,Vegetated Ridge,,Valley
21725.5509570465,30570.2098370219,103.77694,1.29274,"3195",399.99961,367.70116,91.92538,0.00000,0.00000,0.00000,37.45828,Zone 2,Vegetated Ridge,,Valley
21725.5505151142,30550.306355966,103.77694,1.29256,"3196",399.99961,5.71079,1.42770,0.00000,0.00000,9.87049,37.78012,Zone 2,Vegetated Ridge,,Valley
21745.5847311524,30629.9198360571,103.77712,1.29328,"3265",399.99961,145.98394,36.49602,0.00000,0.00000,0.00000,37.37482,Zone 2,Vegetated Ridge,,Valley
21745.5842904466,30610.016354978,103.77712,1.29310,"3266",399.99961,222.33923,55.58486,0.00000,0.00000,0.00000,37.36422,Zone 2,Vegetated Ridge,,Valley
22205.2148383095,30470.6821950386,103.78125,1.29184,"4952",399.99967,39.99894,9.99974,103.78138,1.29169,6.68881,55.90447,Zone 2,Vegetated Ridge,,Valley
22225.2481091963,30510.4887441525,103.78143,1.29220,"5023",399.99967,99.44774,24.86196,103.78142,1.29228,0.15549,65.57656,Zone 2,Vegetated Ridge,,Valley
22225.2477026203,30490.5852646641,103.78143,1.29202,"5024",399.99967,7.20933,1.80233,103.78157,1.29206,8.21177,64.33830,Zone 2,Vegetated Ridge,,Valley
22205.2152462387,30490.5856745558,103.78125,1.29202,"4951",399.99967,,,103.78090,1.29225,10.95587,57.00009,Zone 2,Vegetated Ridge,,Valley
22225.2472961008,30470.6817852039,103.78143,1.29184,"5025",399.99967,,,103.78138,1.29169,15.48731,59.24472,Zone 2,Vegetated Ridge,,Valley
22245.2797538348,30470.6813767881,103.78161,1.29184,"5098",399.99967,,,103.78138,1.29169,15.29665,59.63510,Zone 2,Vegetated Ridge,,Valley
21245.8931500132,30910.7916017422,103.77263,1.29582,"1426",399.99955,106.03743,26.50939,103.77263,1.29586,2.98019,52.44640,Zone 4,Vegetated Ridge,,Valley
21205.829730115,30970.5030143272,103.77227,1.29636,"1277",399.99954,159.29393,39.82353,0.00000,0.00000,0.00000,39.68950,Zone 2,,,Valley
21245.894580935,30970.5020511517,103.77263,1.29636,"1423",399.99955,240.34382,60.08602,0.00000,0.00000,0.00000,41.46704,Zone 2,,,Valley
21265.9270062436,30970.5015716997,103.77281,1.29636,"1496",399.99955,371.09459,92.77375,103.77317,1.29666,0.00000,41.64706,Zone 2,,,Valley
21265.926530618,30950.5980886013,103.77281,1.29618,"1497",399.99955,209.02372,52.25599,103.77317,1.29666,0.00000,46.72490,Zone 2,,,Valley
21285.9608545123,31030.2115429379,103.77299,1.29690,"1566",399.99955,267.31039,66.82767,103.77317,1.29666,0.00000,39.67296,Zone 2,,,Valley
21285.9603801037,31010.3080598207,103.77299,1.29672,"1567",399.99955,167.88840,41.97215,103.77317,1.29666,4.51199,39.83315,Zone 2,,,Valley
21285.9599057609,30990.4045767318,103.77299,1.29654,"1568",399.99955,398.64171,99.66054,103.77317,1.29666,0.00000,39.80880,Zone 2,,,Valley
21305.9951680729,31109.8249986238,103.77317,1.29762,"1635",399.99956,206.88179,51.72050,103.77295,1.29766,0.02270,57.45422,Zone 2,,,Valley
21305.9937485017,31050.1145492147,103.77317,1.29708,"1638",399.99956,273.84959,68.46247,103.77317,1.29666,0.00000,47.26813,Zone 2,,,Valley
21326.0280551798,31129.7280061089,103.77335,1.29780,"1707",399.99956,200.31242,50.07816,103.77342,1.29759,0.00000,60.85367,Zone 2,,,Valley
21326.0275832742,31109.8245229816,103.77335,1.29762,"1708",399.99956,393.65088,98.41283,103.77342,1.29759,0.00000,60.60044,Zone 2,,,Valley
21326.0271114341,31089.9210398828,103.77335,1.29744,"1709",399.99956,173.34490,43.33627,103.77342,1.29759,0.00000,58.22754,Zone 2,,,Valley
21326.0266396594,31070.0175568123,103.77335,1.29726,"1710",399.99956,140.83481,35.20874,103.77342,1.29759,4.04655,54.18750,Zone 2,,,Valley
21346.0604688988,31129.7275318262,103.77353,1.29780,"1780",399.99956,177.91870,44.47972,103.77384,1.29808,0.00000,62.79235,Zone 2,,,Valley
21346.0599984093,31109.8240487647,103.77353,1.29762,"1781",399.99956,377.11903,94.27986,103.77342,1.29759,0.00000,62.61880,Zone 2,,,Valley
21346.0595279851,31089.9205657315,103.77353,1.29744,"1782",399.99956,231.94309,57.98584,103.77342,1.29759,0.00000,61.71909,Zone 2,,,Valley
21346.0590576262,31070.0170827268,103.77353,1.29726,"1783",399.99956,2.35010,0.58753,103.77342,1.29759,10.91089,56.23879,Zone 2,,,Valley
21346.0585873325,31050.1135997506,103.77353,1.29708,"1784",399.99956,303.17899,75.79483,103.77317,1.29666,0.00000,51.48460,Zone 2,,,Valley
21366.0933777552,31150.736291051,103.77371,1.29799,"1852",399.99956,119.57361,29.89344,103.77384,1.29808,0.00000,63.56642,Zone 2,,,Valley
21366.0910066487,31050.1131271554,103.77371,1.29708,"1857",399.99956,202.46982,50.61751,103.77378,1.29691,0.00000,54.28385,Zone 2,,,Valley
21386.1262576379,31170.6393025393,103.77389,1.29817,"1924",399.99957,135.77454,33.94367,103.77384,1.29808,0.00000,59.08472,Zone 2,,,Valley
21406.157243419,31109.8226346649,103.77407,1.29762,"2000",399.99957,200.40576,50.10149,103.77422,1.29755,0.00000,77.71260,Zone 2,,,Valley
21426.1915438141,31190.5418465716,103.77425,1.29835,"2069",399.99957,274.12390,68.53105,103.77482,1.29848,0.00000,52.24257,Zone 2,,,Valley
21426.1896582911,31109.8221661486,103.77425,1.29762,"2073",399.99957,227.66720,56.91686,103.77422,1.29755,0.00000,77.01551,Zone 2,,,Valley
21446.2323345829,31549.9098239696,103.77443,1.30160,"2124",399.99957,132.93657,33.23418,103.77450,1.30167,3.12185,18.15215,Zone 2,,,Valley
21446.2239528765,31190.541379218,103.77443,1.29835,"2142",399.99957,327.57814,81.89462,103.77482,1.29848,0.00000,47.22005,Zone 2,,,Valley
21466.264717967,31549.9093568765,103.77461,1.30160,"2197",399.99958,287.44011,71.86010,103.77463,1.30157,0.00000,17.28627,Zone 2,,,Valley
21466.2642546216,31530.0058736042,103.77461,1.30142,"2198",399.99958,152.53616,38.13408,103.77463,1.30157,3.13738,17.06478,Zone 2,,,Valley
21466.2572864432,31230.347878892,103.77461,1.29871,"2213",399.99958,90.04381,22.51098,103.77482,1.29848,4.38331,37.62418,Zone 2,,,Valley
21466.2568241265,31210.4443960769,103.77461,1.29853,"2214",399.99958,361.85497,90.46384,103.77482,1.29848,0.00000,41.21468,Zone 2,,,Valley
21466.2563618739,31190.5409132903,103.77461,1.29835,"2215",399.99958,257.30534,64.32640,103.77482,1.29848,0.00000,41.33915,Zone 2,,,Valley
21466.2540259109,31089.9177507489,103.77461,1.29744,"2220",399.99958,115.13399,28.78353,103.77455,1.29747,0.00000,76.02036,Zone 2,,,Valley
21486.2971012861,31549.9088912129,103.77479,1.30160,"2270",399.99958,245.38912,61.34734,103.77479,1.30143,0.00000,17.27311,Zone 2,,,Valley
21486.296639361,31530.0054080049,103.77479,1.30142,"2271",399.99958,399.99958,100.00000,103.77479,1.30143,0.00000,17.34106,Zone 2,,,Valley
21486.2961774998,31510.1019248254,103.77479,1.30124,"2272",399.99958,219.52747,54.88193,103.77479,1.30143,0.00000,17.15224,Zone 2,,,Valley
21486.2896925417,31230.3474142616,103.77479,1.29871,"2286",399.99958,389.42808,97.35712,103.77482,1.29848,0.00000,34.43151,Zone 2,,,Valley
