X,Y,buildingfootprintarea,percentbuilt,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley,distToTree,distToWalkway,distToRoad,distToPath,distToCourtTrack,distToCarpark,id,gridarea,roadarea,percentroad,patharea,percentpath,walkwayarea,percentwalkway,courttrackarea,percentcourttrack,carparkarea,percentcarpark,numtrees
21366.0990386421,31390.6838386593,208.75863,52.18971,1.63401,25.07361,Zone 1,,Temparea,Valley,9.16572908670117,57.9405966735514,59.6482918359728,14.3225351438575,75.3806251936303,28.57284395816,"1840",399.99956,,,,,,,,,,,"3"
21366.0985687159,31370.7803552902,226.32026,56.58013,2.21905,24.49506,Zone 1,,Temparea,Valley,9.13581507805927,74.2242199880846,76.0955303595835,2.54379712581154,84.5976714534193,44.9639270103209,"1841",399.99956,,,40.4192949401944,10.1048348503669,,,,,,,"3"
21366.0980727532,31349.7711228759,169.22233,42.30563,0,23.88275,Zone 1,,Temparea,Valley,5.32671188007583,80.7685538917803,84.7442496044086,1.68947553484369,97.8404636411426,29.2018303758684,"1842",399.99956,,,25.8911835406089,6.47280300523553,,,,,,,"4"
21366.0976029607,31329.8676395654,,,17.27031,24.58973,Zone 1,,Temparea,,7.29636218461594,77.9213392390734,79.6908400413462,0,112.587276421652,14.3687467577279,"1843",399.99956,,,99.7109486473898,24.9277645823885,,,,,,,"5"
21366.0971332332,31309.9641562833,3.07415,0.76854,11.08544,25.71125,Zone 1,,Temparea,,3.05146837703353,63.5475499461635,71.1350947965979,10.82044910431,128.729680329839,1.37923548446402,"1844",399.99956,,,7.22491450010012,1.8062306118787,,,,,120.551492575549,30.1379062955842,"4"
21366.0966635708,31290.0606730297,274.9092,68.72738,0,25.89096,Zone 1,,,Valley,20.515656537531,50.5251388500064,58.5806726628093,25.646123062715,145.804882220864,10.6495867740707,"1845",399.99956,,,,,,,,,11.5977841891577,2.89944923668358,"0"
21366.0961939734,31270.1571898045,287.71831,71.92966,0,28.07445,Zone 1,,,Valley,15.6232233460176,39.6574687212051,47.6471798469335,13.0258686885578,163.5209284878,28.6440144178763,"1846",399.99956,,,,,,,,,,,"0"
21366.0957244411,31250.2537066078,11.07664,2.76916,6.9712,32.04372,Zone 1,,,,3.52462892434944,32.3574069086514,37.821362043701,0,181.52914043101,42.3936944293217,"1847",399.99956,,,42.0960235295187,10.5240174587989,,,,,,,"6"
21366.0952549738,31230.3502234396,194.46339,48.6159,0,36.23291,Zone 1,,,Valley,8.66422658987229,26.7768817552965,28.2943049715845,18.7352160342495,199.779808737671,45.4502893780802,"1848",399.99956,,,,,,,,,,,"3"
21366.0947855716,31210.4467402998,11.7858,2.94645,9.32167,41.77279,Zone 1,,,,6.92907478636628,13.4375594160475,15.6520660877419,38.3494542318871,218.319519090845,55.9153786543112,"1849",399.99956,,,,,0.336514197156248,0.084128641830568,,,,,"2"
21366.0943162344,31190.5432571884,,,21.24557,48.33854,Zone 1,,,,11.1768794322564,0.136909335110643,0.664241514727737,33.0923589746871,237.080471849976,70.5664766052399,"1850",399.99956,192.95158797575,48.2379500556826,,,47.6595439339692,11.9148990898813,,,,,"1"
21366.0938469623,31170.6397741055,,,12.9702,55.21794,Zone 2,,,,5.02243413801036,5.86332733957531,8.30757373410981,33.8285901172706,256.014033063586,85.0936447469189,"1851",399.99956,31.7496883240098,7.93743081217634,,,34.0731470292378,8.51829612743519,,,,,"9"
21366.0933777552,31150.736291051,119.57361,29.89344,0,63.56642,Zone 2,,,Valley,2.24623603511146,22.7430582559636,25.14759868986,41.899713831184,275.08456407316,101.195582166428,"1852",399.99956,,,,,,,,,,,"6"
21366.0928825517,31129.7270589689,2.29527,0.57382,12.14974,68.80312,Zone 2,,,,1.21099603522835,40.7146258342108,30.4048100687199,51.0008168632543,295.333844159273,119.441841369799,"1853",399.99956,,,,,,,,,,,"10"
21366.0924134784,31109.8235759729,30.07909,7.51978,6.80004,68.16949,Zone 2,Vegetated Ridge,,,6.65113380225959,33.0232668505525,19.984710436528,34.0016187874358,314.609317761109,127.001536947771,"1854",399.99956,,,,,,,,,,,"3"
21366.0919444701,31089.9200930053,,,13.5831,65.98412,Zone 2,Vegetated Ridge,,,7.28652752296654,14.7696395812942,7.49516003612205,18.5176067994083,333.958475563822,122.82789001681,"1855",399.99956,49.4021210402239,12.3505438456542,,,,,,,,,"2"
21366.0914755269,31070.0166100661,,,11.2279,60.00013,Zone 2,,,Valley,12.3314776618728,1.77273607308144,3.50829079865964,17.6775796512716,353.369213767875,121.804302179495,"1856",399.99956,123.775402251761,30.9438846012134,,,50.0618977925475,12.5154882151739,,,,,"0"
21366.0910066487,31050.1131271554,202.46982,50.61751,0,54.28385,Zone 2,,,Valley,5.54640392316003,12.6314131226291,12.9244225063774,32.0146278451791,372.831914316183,124.00880119585,"1857",399.99956,0.0619680342420591,0.0154920256017429,,,,,,,,,"1"
21366.0905378355,31030.209644273,373.2421,93.31063,0,49.34007,Zone 4,,,Valley,20.4684024395344,31.5709435275608,25.5428124310341,50.2958570216887,392.338844213639,129.276350491451,"1858",399.99956,,,,,,,,,,,"0"
21366.0900690875,31010.3061614191,268.91234,67.22816,0,46.82624,Zone 4,,,Valley,23.4477570722547,17.0407868285712,8.96796012790991,35.9267140793671,403.984449048121,136.308347133385,"1859",399.99956,24.8361271424025,6.2090386155431,,,,,,,,,"0"
21366.0896004044,30990.4026785936,,,15.55678,43.25032,Zone 4,,,,5.02439803888577,0.189912055362763,1.70001609608443,17.1107918951689,413.896739387303,143.925563663063,"1860",399.99956,146.824978598101,36.7062850264387,,,32.0494819810747,8.01237930888592,,,,,"2"
21366.0891317865,30970.4991957965,,,33.70957,37.70128,Zone 4,,,,7.02305336432479,18.9253283315394,20.440818972043,1.02980196194426,420.426024625819,124.222833792704,"1861",399.99956,,,46.758001146495,11.6895131450882,,,,,,,"3"
21366.0886632336,30950.5957130278,,,43.91667,35.43455,Zone 4,,,,9.1583491561126,37.6237382636911,39.1608511386932,0.631593395302962,401.13056376845,104.596148394209,"1862",399.99956,,,116.353758259948,29.0884715623057,,,,,,,"1"
21366.0881947457,30930.6922302875,,,40.77157,34.20286,Zone 4,,,,11.0335527833403,52.3373795329051,53.8601781796473,0.905011994552187,381.897516989601,85.0981394777734,"1863",399.99956,,,48.5627431616463,12.1406991451806,,,,,,,"0"
21366.0877263229,30910.7887475756,,,31.68862,33.2005,Zone 4,,,,4.16109172582438,67.0392830084585,68.5478965014147,3.04416152022887,362.736812386319,65.8432204796227,"1864",399.99956,,,29.0710948648584,7.26778171077449,,,,,,,"1"
21366.0872319472,30889.779515855,,,20.16253,34.21712,Zone 4,,,,3.71210387962866,77.3244253716792,84.3180227974932,3.21106554154888,342.603517712114,46.1199098157909,"1865",399.99956,,,37.1934907729826,9.29838292146686,,,,,,,"3"
21366.0867636581,30869.8760332014,91.76055,22.94016,3.58576,37.29591,Zone 4,,,,2.97832699526613,58.9181683037252,95.0357969765799,1.22722608587943,323.632604968328,29.1426395394086,"1866",399.99956,,,35.5949057805811,8.89873623375513,,,,,,,"2"
21366.086295434,30849.9725505762,326.70998,81.67758,0,41.07932,Zone 4,,,Valley,13.373180235055,41.3580691158332,96.6803114675157,10.1585305441526,304.780663628478,16.4695858251928,"1867",399.99956,,,9.32211978610234,2.33053251011135,,,,,,,"0"
21366.0858272751,30830.0690679794,376.31914,94.07989,0,42.44072,Zone 4,,,Valley,17.5563931643644,26.1983001901359,78.2562622645348,22.6840853480073,286.071215110939,19.7898212543595,"1868",399.99956,,,,,,,,,,,"0"
21366.0853591811,30810.165585411,399.99956,100,0,40.74747,Zone 4,,,Valley,18.5983346441984,13.6316225133135,60.7725248760659,34.990813987539,267.534155903199,11.8091823802358,"1869",399.99956,,,,,,,,,5.65578071672711,1.41394673452319,"0"
21366.0848911522,30790.2621028709,159.77862,39.9447,3.57855,39.92309,Zone 4,,,,8.46085186741564,18.0387311702646,45.3199982197217,47.8540567152806,249.207957934296,0,"1870",399.99956,,,,,,,,,178.772764202239,44.693240213124,"1"
21366.0844231884,30770.3586203592,,,16.5019,39.65403,Zone 4,,,,2.75196140301046,27.6930393440759,31.309801330629,51.7867961125811,231.142781156028,0.449620434558154,"1871",399.99956,,,,,,,,,265.277086971341,66.3193446941145,"2"
21366.0839552896,30750.4551378758,3.74592,0.93648,12.21427,38.99821,Zone 4,,,,4.80497502980395,10.8878101288282,17.6778682228058,32.5387638769811,213.404923841216,0.69935700866308,"1872",399.99956,,,,,9.95480912397036,2.48870501856811,,,300.756082842363,75.1891034186045,"1"
21366.0834874559,30730.5516554208,21.44566,5.36142,6.82356,37.53585,Zone 4,,,,6.96659602377439,5.6986716288516,11.8650344086646,14.5228875025374,196.083234907651,0,"1873",399.99956,3.21457637611107,0.803644978037243,,,40.8828045804776,10.220712387903,,,159.134504773866,39.7836699555035,"3"
21366.0830196873,30710.6481729942,16.28817,4.07205,9.58181,35.2182,Zone 4,,,,9.54524266488363,10.4706243167751,3.30422972335124,4.41671085326205,179.29837075019,16.0694336592406,"1874",399.99956,74.3151820571541,18.5788159509861,44.8586857135629,11.2146837645429,5.89404150693934,1.47351199759803,,,,,"1"
21366.0825519836,30690.7446905959,11.22298,2.80575,10.39535,31.69005,Zone 4,,,,7.67382335681207,2.06729080129811,3.64710155991269,10.2395461550547,163.21603396018,35.6540764814653,"1875",399.99956,163.197130274912,40.7993274479882,9.18013258048637,2.29503566966083,23.8632710134743,5.96582431577531,,,,,"2"
21366.0820583671,30669.7354592063,68.32959,17.08242,4.58426,29.24604,Zone 4,,,Valley,11.7888197157974,5.85613130836428,0,4.52917096771816,147.256790753589,56.5687310960645,"1876",399.99956,181.327951176581,45.3320376593866,43.1718822142347,10.7929824258393,14.3735534048901,3.59339230395405,,,,,"1"
21366.0815907972,30649.8319768663,287.9011,71.97535,0,26.92517,Zone 4,,,Valley,10.2838113666258,14.3946403086799,3.76038638371459,18.8174280358284,133.434408630647,76.4304831861229,"1877",399.99956,114.224859369025,28.5562462541272,,,,,,,,,"2"
21366.0811232923,30629.9284945546,327.86852,81.96722,0,24.90796,Zone 4,,,Valley,1.85219185398391,22.8894957484961,12.2563515969542,32.748650966096,121.314540043851,93.9012860735104,"1878",399.99956,1.04111666365282,0.260279452220603,,,,,,,,,"3"
21366.0806558525,30610.0250122712,395.29792,98.82459,0,23.33123,Zone 4,,,Valley,4.01000948868653,20.3449219522156,10.2497680561742,42.6550822780409,102.070968603928,80.8518623966728,"1879",399.99956,12.163939718004,3.0409882745881,,,,,,,,,"3"
21366.0801884778,30590.1215300162,192.00578,48.0015,0.3282,22.73058,Zone 4,,,Valley,10.9784093367939,6.4039092106228,0,57.775360261864,82.3360698507594,70.5321800997741,"1880",399.99956,278.325285667931,69.5813979565205,,,6.27008663158834,1.5675233821728,,,,,"1"
21366.0797211681,30570.2180477895,22.74939,5.68735,8.32203,21.24464,Zone 4,,,,2.37035493648031,8.99695514796153,3.43812020442945,57.8578978089764,62.7078255277094,64.4009701807749,"1881",399.99956,131.819290558126,32.9548588898763,,,13.241342935009,3.31033937512556,,,,,"5"
21366.0792539235,30550.3145655911,33.67387,8.41848,8.07043,18.6772,Zone 4,,,,1.9626828609952,3.86217226984358,6.1239929556461,38.5887974850967,43.3314156265415,62.9602009219533,"1882",399.99956,95.0477538661628,23.7619646047018,,,54.545818779259,13.6364696949314,,,,,"3"
21366.0787867439,30530.411083421,,,19.17877,17.47306,Zone 4,,,,8.80971779948949,0,1.0006462786893,20.5657834986925,24.632470431895,67.6131542345929,"1883",399.99956,131.585525491237,32.8964175588687,,,27.9127586116217,6.97819732892249,,,,,"4"
21366.0783196294,30510.5076012793,,,34.04224,16.87762,Zone 4,,,,4.13140755171739,12.1453671644777,13.2624785486024,7.98265675618142,6.17011525635503,77.2747536111594,"1884",399.99956,,,16.166679142486,4.04167423146315,0.871314368774417,0.217828831805319,70.3306583859791,17.5826839374471,,,"3"
21366.0778525799,30490.6041191658,,,45.32879,16.31836,Zone 4,,,,6.23412253349071,11.8574482401572,15.3690486223217,11.2546451117597,0,90.3522753289766,"1885",399.99956,,,,,1.37582289735048,0.343956102689333,204.595173888042,51.1488497357453,,,"4"
21366.0773855955,30470.7006370807,,,35.65922,15.47234,Zone 4,,,,1.95130754446653,4.42717720684763,6.07444641517186,30.253796174729,7.38556913473078,105.583980586593,"1886",399.99956,50.379519326573,12.5948936860263,,,34.9488146706898,8.73721327860707,45.0646997085428,11.2661873199417,,,"4"
21386.1370868671,31630.6309173308,31.10979,7.77746,8.0372,18.24248,Zone 2,,,,4.56433829567531,65.8981384884733,13.4697421788194,86.2837139012091,210.221176197448,53.5778246191136,"1901",399.99957,,,,,,,,,,,"2"
21386.1366175777,31610.7274336834,12.00476,3.00119,10.04529,17.03182,Zone 2,,,,13.0911330913569,72.6764993890897,21.8347105861732,77.8619906821095,194.775638527222,36.6034903274505,"1902",399.99957,,,,,,,,,,,"0"
21386.136122287,31589.7182009754,174.80774,43.70198,0,17.30571,Zone 2,,,Valley,21.3300703890105,63.6975140848126,30.664399383788,73.9060642901611,179.427363431445,16.8348141966857,"1903",399.99957,,,,,,,,,,,"0"
21386.1356531308,31569.8147173867,1.7876,0.4469,8.98304,17.35737,Zone 2,,,Valley,38.1523183396939,53.483731324238,39.0293676456061,75.3194192834128,166.034322954847,0,"1904",399.99957,,,,,,,,,211.883790593299,52.9710045921547,"0"
21386.1351840396,31549.9112338264,311.44591,77.86156,0,17.59581,Zone 2,,,Valley,56.7929234410165,49.3084352859292,46.4291013258577,75.2729134343629,153.721455980416,5.654414892424,"1905",399.99957,,,,,,,,,133.810379425017,33.4526308178323,"0"
21386.1347150132,31530.0077502947,291.61246,72.90319,0,17.90392,Zone 2,,,Valley,38.3472297470464,34.6229073097795,42.3967313962094,79.7918738331205,138.747699999022,0,"1906",399.99957,,,,,,,,,191.17816873775,47.7945935636256,"0"
21386.1342460516,31510.1042667915,147.01632,36.75412,2.45253,19.24287,Zone 2,,,Valley,19.171914342465,15.5196740852013,24.2919198634808,69.0379425803398,125.155342723183,0,"1907",399.99957,,,,,,,,,203.705311835356,50.9263827047003,"0"
21386.1337771549,31490.2007833168,61.26839,15.31711,0,21.7085,Zone 2,,,Valley,5.34993021413392,0,8.17138771211195,62.9128700812567,113.442023504393,10.4515689790662,"1908",399.99957,39.673322846262,9.91834137378248,,,80.0364749365998,20.0091402439757,,,,,"3"
21386.133308323,31470.2972998706,,,15.24019,22.77678,Zone 1,,,,5.48968378215187,10.4348101961208,1.50746692411206,62.7862902613956,104.146167043798,30.3446653575348,"1909",399.99957,137.447577542995,34.3619313248249,,,7.79348011633927,1.94837212358485,,,,,"2"
21386.1328395561,31450.3938164528,,,31.18296,23.90152,Zone 1,,,,8.10510289720507,1.0421831652389,0,57.33901061843,96.0836995972928,15.5332138989073,"1910",399.99957,115.918728969441,28.9797133955522,,,40.5960703647247,10.1490285013868,,,,,"2"
21386.1323708539,31430.4903330636,,,22.03245,25.81181,Zone 1,,,,7.03872354908573,13.7567306646133,15.4687788751614,45.8036012065983,91.2672612770461,0,"1911",399.99957,,,,,,,,,231.798675119925,57.9497310759423,"1"
21386.1319022166,31410.5868497029,2.04372,0.51093,11.23253,26.71999,Zone 1,,Temparea,,2.99704391228729,30.1376598933917,31.9196670943939,37.4667463472257,90.6622630841053,0.778401732135804,"1912",399.99957,,,,,,,,,162.654499982659,40.6636687091086,"2"
21386.1314336442,31390.6833663706,49.67682,12.41922,4.054,27.2382,Zone 1,,Temparea,,17.9146648927677,46.2211945187363,48.3673884745936,27.4618263700634,94.3497547663024,17.4942280606989,"1913",399.99957,,,,,,,,,,,"0"
21386.1309651367,31370.7798830669,295.8918,73.97303,0,26.67741,Zone 1,,Temparea,Valley,28.526594916074,59.1318559455337,60.5711534852757,16.5685112523339,101.864634728598,30.004205485949,"1914",399.99957,,,,,,,,,,,"0"
21386.1304706713,31349.7706507216,304.35405,76.08859,0,25.56515,Zone 1,,Temparea,Valley,15.088655873486,61.0122201723653,65.0839548926153,21.5047547865756,113.103467459105,21.4081411445144,"1915",399.99957,,,,,,,,,,,"0"
21386.130002297,31329.8671674764,124.00523,31.00134,2.51855,24.65609,Zone 1,,Temparea,,7.36447198074133,58.6729209816267,60.2653537213329,11.4229783534087,126.077488298079,1.91736022381806,"1916",399.99957,,,4.01716523918297,1.00429238941006,,,,,45.9964117436273,11.4991152974558,"4"
21386.1295339876,31309.9636842596,37.96314,9.4908,6.67521,25.4159,Zone 1,,,,14.5268742689382,52.3247990592312,54.1139090530494,9.77727266197727,140.680379074206,0,"1917",399.99957,,,16.7228008627072,4.18070470993436,,,,,182.450725438638,45.6127303933447,"0"
21386.1290657431,31290.0602010714,371.62185,92.90556,0,27.38336,Zone 1,,,Valley,14.0864637647764,35.3897627940119,42.9444625929334,15.8891548906283,156.45671078787,18.9012962649117,"1918",399.99957,,,,,,,,,,,"0"
21386.1285975634,31270.1567179115,55.96819,13.99206,6.16183,30.92835,Zone 1,,,Valley,1.69529883798539,22.8791880170802,30.8903146645148,1.52420923605146,173.085912004692,37.1947478912759,"1919",399.99957,,,52.407709402036,13.101941435096,,,,,,,"5"
21386.1281294486,31250.2532347802,,,14.75489,35.1301,Zone 1,,,,7.7328074675533,12.6034520448539,20.2521095748349,6.92812373264318,190.344584385303,55.1993709565114,"1920",399.99957,,,20.406896864001,5.10172970035967,,,,,,,"1"
21386.1276613986,31230.3497516773,,,15.48692,39.2561,Zone 1,,,,8.6030475698048,9.18559773463103,10.6925503177122,24.7852620193473,208.076154227611,64.503145854493,"1921",399.99957,7.9250834524284,1.98127299297557,,,11.9861344617993,2.99653683672692,,,,,"1"
21386.1271934135,31210.4462686028,,,25.08814,43.59742,Zone 1,,,,12.1128895755641,0,0.917860820274131,43.2087764023456,226.071222514756,72.2596480433282,"1922",399.99957,174.424726065064,43.6062283929616,,,51.0084917110048,12.7521366362981,,,,,"0"
21386.1267254932,31190.5427855568,,,14.46913,52.79508,Zone 2,,,,3.05948983726811,1.72232499355217,4.14578351475988,52.7311305201134,244.237457367675,84.1103734853821,"1923",399.99957,95.9113294142169,23.9778581297517,,,52.5171133028209,13.1292924396946,,,,,"7"
21386.1262576379,31170.6393025393,135.77454,33.94367,0,59.08472,Zone 2,,,Valley,8.47590158796022,17.3156604428012,19.6783657139722,53.3765982597716,262.655612518075,98.5898088002142,"1924",399.99957,,,,,,,,,,,"3"
21386.1257898473,31150.7358195501,41.22427,10.30608,7.27869,68.85794,Zone 2,Vegetated Ridge,,,13.3308637643316,33.6104898325499,24.6607546256196,59.1470446047815,281.276204580859,113.23815473508,"1925",399.99957,,,,,,,,,,,"0"
21386.1252961388,31129.7265875369,,,21.64293,76.19143,Zone 2,Vegetated Ridge,,,16.9522383154263,51.1582215230756,12.2504592933328,61.4381889513693,301.109391413107,129.80249414831,"1926",399.99957,0.303543809497251,0.0758860339517992,,,,,,,,,"0"
21386.1248284815,31109.8231046063,,,17.02932,76.20296,Zone 2,Vegetated Ridge,,,22.2915090688594,40.9598750884077,4.31139633752144,46.5740866379204,320.037199585037,146.316614111116,"1927",399.99957,36.3353405511744,9.08384490292687,,,,,,,,,"0"
21386.1243608892,31089.919621704,,,19.04798,71.06627,Zone 2,Vegetated Ridge,,,14.1067219956964,23.1670795106938,16.4994682893355,36.8230539451276,339.076761072387,142.708977014098,"1928",399.99957,,,,,,,,,,,"0"
21386.1238933617,31070.0161388302,25.97517,6.4938,5.60277,64.46257,Zone 2,,,,5.90568873282687,6.30461796369625,0,36.5380120599665,358.210256604887,141.828946120906,"1929",399.99957,170.013819787756,42.5035006382022,,,7.49225817358754,1.87306655694343,,,,,"1"
21386.123425899,31050.1126559848,273.91211,68.4781,0,57.74546,Zone 4,,,Valley,24.2465048418269,12.6887667300819,13.6607437713823,45.3751976989274,368.190032113309,143.726633139488,"1930",399.99957,0.290443015305685,0.0726108318830656,,,0.0341260264917899,0.00853151579432696,,,,,"0"
21386.1229585012,31030.2091731678,278.46466,69.61624,0,50.17562,Zone 4,,,Valley,32.2850557911005,26.6760486452889,6.756377914748,59.6962768671948,376.943470758001,148.295439796993,"1931",399.99957,28.300488803661,7.0751298066798,,,,,,,,,"0"
